provinsi,daerah,jenis,tahun,pengeluaran,pengeluaran_kategori,cluster
sulawesi_utara,PERDESAANPERKOTAAN,MAKANAN,2011.0,306126.0,Rendah,2
sulawesi_utara,PERDESAANPERKOTAAN,MAKANAN,2012.0,344033.0,Rendah,2
sulawesi_utara,PERDESAANPERKOTAAN,MAKANAN,2013.0,379814.0,Sedang,2
sulawesi_utara,PERDESAANPERKOTAAN,MAKANAN,2014.0,395996.0,Sedang,2
sulawesi_utara,PERDESAANPERKOTAAN,MAKANAN,2015.0,426278.0,Sedang,1
sulawesi_utara,PERDESAANPERKOTAAN,MAKANAN,2016.0,484938.0,Sedang,1
sulawesi_utara,PERDESAANPERKOTAAN,MAKANAN,2017.0,594832.0,Tinggi,1
sulawesi_utara,PERDESAANPERKOTAAN,MAKANAN,2018.0,560514.0,Tinggi,1
sulawesi_utara,PERDESAANPERKOTAAN,MAKANAN,2019.0,568055.0,Tinggi,1
sulawesi_utara,PERDESAANPERKOTAAN,MAKANAN,2020.0,590061.0,Tinggi,1
sulawesi_utara,PERDESAANPERKOTAAN,MAKANAN,2021.0,612971.0,Tinggi,1
sulawesi_utara,PERDESAANPERKOTAAN,MAKANAN,2022.0,674114.0,Tinggi,1
sulawesi_utara,PERDESAANPERKOTAAN,NONMAKANAN,2011.0,311543.0,Rendah,2
sulawesi_utara,PERDESAANPERKOTAAN,NONMAKANAN,2012.0,342066.0,Rendah,2
sulawesi_utara,PERDESAANPERKOTAAN,NONMAKANAN,2013.0,375941.0,Sedang,2
sulawesi_utara,PERDESAANPERKOTAAN,NONMAKANAN,2014.0,399039.0,Sedang,2
sulawesi_utara,PERDESAANPERKOTAAN,NONMAKANAN,2015.0,394149.0,Sedang,1
sulawesi_utara,PERDESAANPERKOTAAN,NONMAKANAN,2016.0,472520.0,Sedang,1
sulawesi_utara,PERDESAANPERKOTAAN,NONMAKANAN,2017.0,511880.0,Sedang,1
sulawesi_utara,PERDESAANPERKOTAAN,NONMAKANAN,2018.0,601014.0,Tinggi,1
sulawesi_utara,PERDESAANPERKOTAAN,NONMAKANAN,2019.0,582727.0,Tinggi,1
sulawesi_utara,PERDESAANPERKOTAAN,NONMAKANAN,2020.0,621777.0,Tinggi,1
sulawesi_utara,PERDESAANPERKOTAAN,NONMAKANAN,2021.0,598707.0,Tinggi,1
sulawesi_utara,PERDESAANPERKOTAAN,NONMAKANAN,2022.0,562591.0,Tinggi,1
sulawesi_utara,PERDESAANPERKOTAAN,TOTAL,2011.0,617669.0,Tinggi,2
sulawesi_utara,PERDESAANPERKOTAAN,TOTAL,2012.0,686099.0,Tinggi,2
sulawesi_utara,PERDESAANPERKOTAAN,TOTAL,2013.0,755755.0,Sangat Tinggi,2
sulawesi_utara,PERDESAANPERKOTAAN,TOTAL,2014.0,795035.0,Sangat Tinggi,1
sulawesi_utara,PERDESAANPERKOTAAN,TOTAL,2015.0,820426.0,Sangat Tinggi,1
sulawesi_utara,PERDESAANPERKOTAAN,TOTAL,2016.0,957458.0,Sangat Tinggi,0
sulawesi_utara,PERDESAANPERKOTAAN,TOTAL,2017.0,1106712.0,Sangat Tinggi,0
sulawesi_utara,PERDESAANPERKOTAAN,TOTAL,2018.0,1161528.0,Sangat Tinggi,0
sulawesi_utara,PERDESAANPERKOTAAN,TOTAL,2019.0,1150782.0,Sangat Tinggi,0
sulawesi_utara,PERDESAANPERKOTAAN,TOTAL,2020.0,1211839.0,Sangat Tinggi,0
sulawesi_utara,PERDESAANPERKOTAAN,TOTAL,2021.0,1211679.0,Sangat Tinggi,0
sulawesi_utara,PERDESAANPERKOTAAN,TOTAL,2022.0,1236705.0,Sangat Tinggi,0
sulawesi_tengah,PERDESAAN,MAKANAN,2007.0,185903.09999999998,Rendah,2
sulawesi_tengah,PERDESAAN,MAKANAN,2008.0,185903.09999999998,Rendah,2
sulawesi_tengah,PERDESAAN,MAKANAN,2009.0,185903.09999999998,Rendah,2
sulawesi_tengah,PERDESAAN,MAKANAN,2010.0,222649.0,Rendah,2
sulawesi_tengah,PERDESAAN,MAKANAN,2011.0,268617.0,Rendah,2
sulawesi_tengah,PERDESAAN,MAKANAN,2012.0,277820.0,Rendah,2
sulawesi_tengah,PERDESAAN,MAKANAN,2013.0,294449.0,Rendah,2
sulawesi_tengah,PERDESAAN,MAKANAN,2014.0,329025.0,Rendah,2
sulawesi_tengah,PERDESAAN,MAKANAN,2015.0,368439.0,Sedang,1
sulawesi_tengah,PERDESAAN,MAKANAN,2016.0,389502.0,Sedang,1
sulawesi_tengah,PERDESAAN,MAKANAN,2017.0,444011.0,Sedang,1
sulawesi_tengah,PERDESAAN,MAKANAN,2018.0,446707.0,Sedang,1
sulawesi_tengah,PERDESAAN,MAKANAN,2019.0,462155.0,Sedang,1
sulawesi_tengah,PERDESAAN,MAKANAN,2020.0,489557.0,Sedang,1
sulawesi_tengah,PERDESAAN,MAKANAN,2021.0,485971.0,Sedang,1
sulawesi_tengah,PERDESAAN,MAKANAN,2022.0,537541.0,Tinggi,1
sulawesi_tengah,PERDESAAN,NONMAKANAN,2007.0,185903.09999999998,Rendah,2
sulawesi_tengah,PERDESAAN,NONMAKANAN,2008.0,185903.09999999998,Rendah,2
sulawesi_tengah,PERDESAAN,NONMAKANAN,2009.0,185903.09999999998,Rendah,2
sulawesi_tengah,PERDESAAN,NONMAKANAN,2010.0,185903.09999999998,Rendah,2
sulawesi_tengah,PERDESAAN,NONMAKANAN,2011.0,204142.0,Rendah,2
sulawesi_tengah,PERDESAAN,NONMAKANAN,2012.0,213183.0,Rendah,2
sulawesi_tengah,PERDESAAN,NONMAKANAN,2013.0,241870.0,Rendah,2
sulawesi_tengah,PERDESAAN,NONMAKANAN,2014.0,247638.0,Rendah,2
sulawesi_tengah,PERDESAAN,NONMAKANAN,2015.0,293645.0,Rendah,2
sulawesi_tengah,PERDESAAN,NONMAKANAN,2016.0,339010.0,Rendah,1
sulawesi_tengah,PERDESAAN,NONMAKANAN,2017.0,339996.0,Rendah,1
sulawesi_tengah,PERDESAAN,NONMAKANAN,2018.0,369058.0,Sedang,1
sulawesi_tengah,PERDESAAN,NONMAKANAN,2019.0,378937.0,Sedang,1
sulawesi_tengah,PERDESAAN,NONMAKANAN,2020.0,417232.0,Sedang,1
sulawesi_tengah,PERDESAAN,NONMAKANAN,2021.0,442837.0,Sedang,1
sulawesi_tengah,PERDESAAN,NONMAKANAN,2022.0,430680.0,Sedang,1
sulawesi_tengah,PERDESAAN,TOTAL,2007.0,246738.0,Rendah,2
sulawesi_tengah,PERDESAAN,TOTAL,2008.0,283242.0,Rendah,2
sulawesi_tengah,PERDESAAN,TOTAL,2009.0,326622.0,Rendah,2
sulawesi_tengah,PERDESAAN,TOTAL,2010.0,392646.0,Sedang,2
sulawesi_tengah,PERDESAAN,TOTAL,2011.0,472759.0,Sedang,2
sulawesi_tengah,PERDESAAN,TOTAL,2012.0,491003.0,Sedang,2
sulawesi_tengah,PERDESAAN,TOTAL,2013.0,536319.0,Tinggi,2
sulawesi_tengah,PERDESAAN,TOTAL,2014.0,576663.0,Tinggi,1
sulawesi_tengah,PERDESAAN,TOTAL,2015.0,662084.0,Tinggi,1
sulawesi_tengah,PERDESAAN,TOTAL,2016.0,728511.0,Tinggi,1
sulawesi_tengah,PERDESAAN,TOTAL,2017.0,784007.0,Sangat Tinggi,1
sulawesi_tengah,PERDESAAN,TOTAL,2018.0,815766.0,Sangat Tinggi,1
sulawesi_tengah,PERDESAAN,TOTAL,2019.0,841092.0,Sangat Tinggi,1
sulawesi_tengah,PERDESAAN,TOTAL,2020.0,906789.0,Sangat Tinggi,0
sulawesi_tengah,PERDESAAN,TOTAL,2021.0,928809.0,Sangat Tinggi,0
sulawesi_tengah,PERDESAAN,TOTAL,2022.0,968221.0,Sangat Tinggi,0
sulawesi_tengah,PERKOTAAN,MAKANAN,2007.0,188171.0,Rendah,2
sulawesi_tengah,PERKOTAAN,MAKANAN,2008.0,218058.0,Rendah,2
sulawesi_tengah,PERKOTAAN,MAKANAN,2009.0,243461.00000000006,Rendah,2
sulawesi_tengah,PERKOTAAN,MAKANAN,2010.0,281251.0,Rendah,2
sulawesi_tengah,PERKOTAAN,MAKANAN,2011.0,344858.0,Rendah,2
sulawesi_tengah,PERKOTAAN,MAKANAN,2012.0,425229.0,Sedang,2
sulawesi_tengah,PERKOTAAN,MAKANAN,2013.0,402883.0,Sedang,2
sulawesi_tengah,PERKOTAAN,MAKANAN,2014.0,460173.0,Sedang,2
sulawesi_tengah,PERKOTAAN,MAKANAN,2015.0,429317.0,Sedang,1
sulawesi_tengah,PERKOTAAN,MAKANAN,2016.0,509944.0,Sedang,1
sulawesi_tengah,PERKOTAAN,MAKANAN,2017.0,586401.0,Tinggi,1
sulawesi_tengah,PERKOTAAN,MAKANAN,2018.0,547295.0,Tinggi,1
sulawesi_tengah,PERKOTAAN,MAKANAN,2019.0,607647.0,Tinggi,1
sulawesi_tengah,PERKOTAAN,MAKANAN,2020.0,580886.0,Tinggi,1
sulawesi_tengah,PERKOTAAN,MAKANAN,2021.0,570842.0,Tinggi,1
sulawesi_tengah,PERKOTAAN,MAKANAN,2022.0,613756.0,Tinggi,1
sulawesi_tengah,PERKOTAAN,NONMAKANAN,2007.0,194534.0,Rendah,2
sulawesi_tengah,PERKOTAAN,NONMAKANAN,2008.0,238464.00000000006,Rendah,2
sulawesi_tengah,PERKOTAAN,NONMAKANAN,2009.0,307123.0,Rendah,2
sulawesi_tengah,PERKOTAAN,NONMAKANAN,2010.0,390051.0,Sedang,2
sulawesi_tengah,PERKOTAAN,NONMAKANAN,2011.0,399098.0,Sedang,2
sulawesi_tengah,PERKOTAAN,NONMAKANAN,2012.0,448929.0,Sedang,2
sulawesi_tengah,PERKOTAAN,NONMAKANAN,2013.0,594881.0,Tinggi,2
sulawesi_tengah,PERKOTAAN,NONMAKANAN,2014.0,623276.0,Tinggi,1
sulawesi_tengah,PERKOTAAN,NONMAKANAN,2015.0,629817.0,Tinggi,1
sulawesi_tengah,PERKOTAAN,NONMAKANAN,2016.0,667676.0,Tinggi,1
sulawesi_tengah,PERKOTAAN,NONMAKANAN,2017.0,714936.0,Tinggi,1
sulawesi_tengah,PERKOTAAN,NONMAKANAN,2018.0,715402.0,Tinggi,1
sulawesi_tengah,PERKOTAAN,NONMAKANAN,2019.0,710733.0,Tinggi,1
sulawesi_tengah,PERKOTAAN,NONMAKANAN,2020.0,757707.0,Sangat Tinggi,1
sulawesi_tengah,PERKOTAAN,NONMAKANAN,2021.0,753993.0,Sangat Tinggi,1
sulawesi_tengah,PERKOTAAN,NONMAKANAN,2022.0,718121.0,Tinggi,1
sulawesi_tengah,PERKOTAAN,TOTAL,2007.0,382705.0,Sedang,2
sulawesi_tengah,PERKOTAAN,TOTAL,2008.0,456522.0,Sedang,2
sulawesi_tengah,PERKOTAAN,TOTAL,2009.0,550584.0,Tinggi,2
sulawesi_tengah,PERKOTAAN,TOTAL,2010.0,671302.0,Tinggi,2
sulawesi_tengah,PERKOTAAN,TOTAL,2011.0,743956.0,Tinggi,2
sulawesi_tengah,PERKOTAAN,TOTAL,2012.0,874158.0,Sangat Tinggi,2
sulawesi_tengah,PERKOTAAN,TOTAL,2013.0,997763.0,Sangat Tinggi,0
sulawesi_tengah,PERKOTAAN,TOTAL,2014.0,1083449.0,Sangat Tinggi,0
sulawesi_tengah,PERKOTAAN,TOTAL,2015.0,1059134.0,Sangat Tinggi,0
sulawesi_tengah,PERKOTAAN,TOTAL,2016.0,1177621.0,Sangat Tinggi,0
sulawesi_tengah,PERKOTAAN,TOTAL,2017.0,1301338.0,Sangat Tinggi,0
sulawesi_tengah,PERKOTAAN,TOTAL,2018.0,1262697.0,Sangat Tinggi,0
sulawesi_tengah,PERKOTAAN,TOTAL,2019.0,1318381.0,Sangat Tinggi,0
sulawesi_tengah,PERKOTAAN,TOTAL,2020.0,1326239.499999999,Sangat Tinggi,0
sulawesi_tengah,PERKOTAAN,TOTAL,2021.0,1324835.0,Sangat Tinggi,0
sulawesi_tengah,PERKOTAAN,TOTAL,2022.0,1326239.499999999,Sangat Tinggi,0
sulawesi_tengah,PERDESAANPERKOTAAN,MAKANAN,2011.0,287260.0,Rendah,2
sulawesi_tengah,PERDESAANPERKOTAAN,MAKANAN,2012.0,313730.0,Rendah,2
sulawesi_tengah,PERDESAANPERKOTAAN,MAKANAN,2013.0,320823.0,Rendah,2
sulawesi_tengah,PERDESAANPERKOTAAN,MAKANAN,2014.0,360961.0,Sedang,2
sulawesi_tengah,PERDESAANPERKOTAAN,MAKANAN,2015.0,383546.0,Sedang,1
sulawesi_tengah,PERDESAANPERKOTAAN,MAKANAN,2016.0,420182.0,Sedang,1
sulawesi_tengah,PERDESAANPERKOTAAN,MAKANAN,2017.0,480987.0,Sedang,1
sulawesi_tengah,PERDESAANPERKOTAAN,MAKANAN,2018.0,474810.0,Sedang,1
sulawesi_tengah,PERDESAANPERKOTAAN,MAKANAN,2019.0,505608.0,Sedang,1
sulawesi_tengah,PERDESAANPERKOTAAN,MAKANAN,2020.0,516838.0,Sedang,1
sulawesi_tengah,PERDESAANPERKOTAAN,MAKANAN,2021.0,512309.0,Sedang,1
sulawesi_tengah,PERDESAANPERKOTAAN,MAKANAN,2022.0,561738.0,Tinggi,1
sulawesi_tengah,PERDESAANPERKOTAAN,NONMAKANAN,2011.0,251815.0,Rendah,2
sulawesi_tengah,PERDESAANPERKOTAAN,NONMAKANAN,2012.0,270612.0,Rendah,2
sulawesi_tengah,PERDESAANPERKOTAAN,NONMAKANAN,2013.0,327732.0,Rendah,2
sulawesi_tengah,PERDESAANPERKOTAAN,NONMAKANAN,2014.0,339112.0,Rendah,2
sulawesi_tengah,PERDESAANPERKOTAAN,NONMAKANAN,2015.0,377066.0,Sedang,1
sulawesi_tengah,PERDESAANPERKOTAAN,NONMAKANAN,2016.0,422730.0,Sedang,1
sulawesi_tengah,PERDESAANPERKOTAAN,NONMAKANAN,2017.0,437362.0,Sedang,1
sulawesi_tengah,PERDESAANPERKOTAAN,NONMAKANAN,2018.0,465823.0,Sedang,1
sulawesi_tengah,PERDESAANPERKOTAAN,NONMAKANAN,2019.0,478032.0,Sedang,1
sulawesi_tengah,PERDESAANPERKOTAAN,NONMAKANAN,2020.0,518938.0,Sedang,1
sulawesi_tengah,PERDESAANPERKOTAAN,NONMAKANAN,2021.0,539396.0,Tinggi,1
sulawesi_tengah,PERDESAANPERKOTAAN,NONMAKANAN,2022.0,521939.0,Tinggi,1
sulawesi_tengah,PERDESAANPERKOTAAN,TOTAL,2011.0,539076.0,Tinggi,2
sulawesi_tengah,PERDESAANPERKOTAAN,TOTAL,2012.0,584341.0,Tinggi,2
sulawesi_tengah,PERDESAANPERKOTAAN,TOTAL,2013.0,648554.0,Tinggi,2
sulawesi_tengah,PERDESAANPERKOTAAN,TOTAL,2014.0,700073.0,Tinggi,1
sulawesi_tengah,PERDESAANPERKOTAAN,TOTAL,2015.0,760612.0,Sangat Tinggi,1
sulawesi_tengah,PERDESAANPERKOTAAN,TOTAL,2016.0,842912.0,Sangat Tinggi,1
sulawesi_tengah,PERDESAANPERKOTAAN,TOTAL,2017.0,918349.0,Sangat Tinggi,0
sulawesi_tengah,PERDESAANPERKOTAAN,TOTAL,2018.0,940635.0,Sangat Tinggi,0
sulawesi_tengah,PERDESAANPERKOTAAN,TOTAL,2019.0,983640.0,Sangat Tinggi,0
sulawesi_tengah,PERDESAANPERKOTAAN,TOTAL,2020.0,1035777.0,Sangat Tinggi,0
sulawesi_tengah,PERDESAANPERKOTAAN,TOTAL,2021.0,1051705.0,Sangat Tinggi,0
sulawesi_tengah,PERDESAANPERKOTAAN,TOTAL,2022.0,1083678.0,Sangat Tinggi,0
sulawesi_selatan,PERDESAAN,MAKANAN,2007.0,185903.09999999998,Rendah,2
sulawesi_selatan,PERDESAAN,MAKANAN,2008.0,185903.09999999998,Rendah,2
sulawesi_selatan,PERDESAAN,MAKANAN,2009.0,185903.09999999998,Rendah,2
sulawesi_selatan,PERDESAAN,MAKANAN,2010.0,208045.0,Rendah,2
sulawesi_selatan,PERDESAAN,MAKANAN,2011.0,226221.0,Rendah,2
sulawesi_selatan,PERDESAAN,MAKANAN,2012.0,256865.0,Rendah,2
sulawesi_selatan,PERDESAAN,MAKANAN,2013.0,269516.0,Rendah,2
sulawesi_selatan,PERDESAAN,MAKANAN,2014.0,287796.0,Rendah,2
sulawesi_selatan,PERDESAAN,MAKANAN,2015.0,312799.0,Rendah,2
sulawesi_selatan,PERDESAAN,MAKANAN,2016.0,346180.0,Rendah,1
sulawesi_selatan,PERDESAAN,MAKANAN,2017.0,393725.0,Sedang,1
sulawesi_selatan,PERDESAAN,MAKANAN,2018.0,425295.0,Sedang,1
sulawesi_selatan,PERDESAAN,MAKANAN,2019.0,427806.0,Sedang,1
sulawesi_selatan,PERDESAAN,MAKANAN,2020.0,454091.0,Sedang,1
sulawesi_selatan,PERDESAAN,MAKANAN,2021.0,472236.0,Sedang,1
sulawesi_selatan,PERDESAAN,MAKANAN,2022.0,497655.0,Sedang,1
sulawesi_selatan,PERDESAAN,NONMAKANAN,2007.0,185903.09999999998,Rendah,2
sulawesi_selatan,PERDESAAN,NONMAKANAN,2008.0,185903.09999999998,Rendah,2
sulawesi_selatan,PERDESAAN,NONMAKANAN,2009.0,185903.09999999998,Rendah,2
sulawesi_selatan,PERDESAAN,NONMAKANAN,2010.0,185903.09999999998,Rendah,2
sulawesi_selatan,PERDESAAN,NONMAKANAN,2011.0,185903.09999999998,Rendah,2
sulawesi_selatan,PERDESAAN,NONMAKANAN,2012.0,187314.0,Rendah,2
sulawesi_selatan,PERDESAAN,NONMAKANAN,2013.0,197874.99999999994,Rendah,2
sulawesi_selatan,PERDESAAN,NONMAKANAN,2014.0,216990.0,Rendah,2
sulawesi_selatan,PERDESAAN,NONMAKANAN,2015.0,275628.0,Rendah,2
sulawesi_selatan,PERDESAAN,NONMAKANAN,2016.0,304333.0,Rendah,1
sulawesi_selatan,PERDESAAN,NONMAKANAN,2017.0,318753.0,Rendah,1
sulawesi_selatan,PERDESAAN,NONMAKANAN,2018.0,384047.0,Sedang,1
sulawesi_selatan,PERDESAAN,NONMAKANAN,2019.0,388568.0,Sedang,1
sulawesi_selatan,PERDESAAN,NONMAKANAN,2020.0,397055.0,Sedang,1
sulawesi_selatan,PERDESAAN,NONMAKANAN,2021.0,416008.0,Sedang,1
sulawesi_selatan,PERDESAAN,NONMAKANAN,2022.0,430993.0,Sedang,1
sulawesi_selatan,PERDESAAN,TOTAL,2007.0,218043.0,Rendah,2
sulawesi_selatan,PERDESAAN,TOTAL,2008.0,242995.0,Rendah,2
sulawesi_selatan,PERDESAAN,TOTAL,2009.0,259733.0,Rendah,2
sulawesi_selatan,PERDESAAN,TOTAL,2010.0,353434.0,Rendah,2
sulawesi_selatan,PERDESAAN,TOTAL,2011.0,402518.0,Sedang,2
sulawesi_selatan,PERDESAAN,TOTAL,2012.0,444179.0,Sedang,2
sulawesi_selatan,PERDESAAN,TOTAL,2013.0,467391.0,Sedang,2
sulawesi_selatan,PERDESAAN,TOTAL,2014.0,504786.0,Sedang,2
sulawesi_selatan,PERDESAAN,TOTAL,2015.0,588427.0,Tinggi,1
sulawesi_selatan,PERDESAAN,TOTAL,2016.0,650513.0,Tinggi,1
sulawesi_selatan,PERDESAAN,TOTAL,2017.0,712478.0,Tinggi,1
sulawesi_selatan,PERDESAAN,TOTAL,2018.0,809342.0,Sangat Tinggi,1
sulawesi_selatan,PERDESAAN,TOTAL,2019.0,816375.0,Sangat Tinggi,1
sulawesi_selatan,PERDESAAN,TOTAL,2020.0,851147.0,Sangat Tinggi,0
sulawesi_selatan,PERDESAAN,TOTAL,2021.0,888244.0,Sangat Tinggi,0
sulawesi_selatan,PERDESAAN,TOTAL,2022.0,928649.0,Sangat Tinggi,0
sulawesi_selatan,PERKOTAAN,MAKANAN,2007.0,200088.0,Rendah,2
sulawesi_selatan,PERKOTAAN,MAKANAN,2008.0,217727.0,Rendah,2
sulawesi_selatan,PERKOTAAN,MAKANAN,2009.0,256990.0,Rendah,2
sulawesi_selatan,PERKOTAAN,MAKANAN,2010.0,323848.0,Rendah,2
sulawesi_selatan,PERKOTAAN,MAKANAN,2011.0,318992.0,Rendah,2
sulawesi_selatan,PERKOTAAN,MAKANAN,2012.0,337460.0,Rendah,2
sulawesi_selatan,PERKOTAAN,MAKANAN,2013.0,360511.0,Sedang,2
sulawesi_selatan,PERKOTAAN,MAKANAN,2014.0,402456.0,Sedang,2
sulawesi_selatan,PERKOTAAN,MAKANAN,2015.0,436956.0,Sedang,1
sulawesi_selatan,PERKOTAAN,MAKANAN,2016.0,505254.0,Sedang,1
sulawesi_selatan,PERKOTAAN,MAKANAN,2017.0,537563.0,Tinggi,1
sulawesi_selatan,PERKOTAAN,MAKANAN,2018.0,593699.0,Tinggi,1
sulawesi_selatan,PERKOTAAN,MAKANAN,2019.0,566414.0,Tinggi,1
sulawesi_selatan,PERKOTAAN,MAKANAN,2020.0,597001.0,Tinggi,1
sulawesi_selatan,PERKOTAAN,MAKANAN,2021.0,608651.0,Tinggi,1
sulawesi_selatan,PERKOTAAN,MAKANAN,2022.0,647737.0,Tinggi,1
sulawesi_selatan,PERKOTAAN,NONMAKANAN,2007.0,247415.0,Rendah,2
sulawesi_selatan,PERKOTAAN,NONMAKANAN,2008.0,267649.0,Rendah,2
sulawesi_selatan,PERKOTAAN,NONMAKANAN,2009.0,329139.0,Rendah,2
sulawesi_selatan,PERKOTAAN,NONMAKANAN,2010.0,366147.0,Sedang,2
sulawesi_selatan,PERKOTAAN,NONMAKANAN,2011.0,366609.0,Sedang,2
sulawesi_selatan,PERKOTAAN,NONMAKANAN,2012.0,404453.0,Sedang,2
sulawesi_selatan,PERKOTAAN,NONMAKANAN,2013.0,466832.0,Sedang,2
sulawesi_selatan,PERKOTAAN,NONMAKANAN,2014.0,479392.0,Sedang,2
sulawesi_selatan,PERKOTAAN,NONMAKANAN,2015.0,575266.0,Tinggi,1
sulawesi_selatan,PERKOTAAN,NONMAKANAN,2016.0,688464.0,Tinggi,1
sulawesi_selatan,PERKOTAAN,NONMAKANAN,2017.0,719573.0,Tinggi,1
sulawesi_selatan,PERKOTAAN,NONMAKANAN,2018.0,712200.0,Tinggi,1
sulawesi_selatan,PERKOTAAN,NONMAKANAN,2019.0,724941.0,Tinggi,1
sulawesi_selatan,PERKOTAAN,NONMAKANAN,2020.0,729927.0,Tinggi,1
sulawesi_selatan,PERKOTAAN,NONMAKANAN,2021.0,760367.0,Sangat Tinggi,1
sulawesi_selatan,PERKOTAAN,NONMAKANAN,2022.0,749233.0,Tinggi,1
sulawesi_selatan,PERKOTAAN,TOTAL,2007.0,447502.0,Sedang,2
sulawesi_selatan,PERKOTAAN,TOTAL,2008.0,485376.0,Sedang,2
sulawesi_selatan,PERKOTAAN,TOTAL,2009.0,586129.0,Tinggi,2
sulawesi_selatan,PERKOTAAN,TOTAL,2010.0,689996.0,Tinggi,2
sulawesi_selatan,PERKOTAAN,TOTAL,2011.0,685601.0,Tinggi,2
sulawesi_selatan,PERKOTAAN,TOTAL,2012.0,741913.0,Tinggi,2
sulawesi_selatan,PERKOTAAN,TOTAL,2013.0,827342.0,Sangat Tinggi,1
sulawesi_selatan,PERKOTAAN,TOTAL,2014.0,881848.0,Sangat Tinggi,0
sulawesi_selatan,PERKOTAAN,TOTAL,2015.0,1012222.0,Sangat Tinggi,0
sulawesi_selatan,PERKOTAAN,TOTAL,2016.0,1193719.0,Sangat Tinggi,0
sulawesi_selatan,PERKOTAAN,TOTAL,2017.0,1257137.0,Sangat Tinggi,0
sulawesi_selatan,PERKOTAAN,TOTAL,2018.0,1305899.0,Sangat Tinggi,0
sulawesi_selatan,PERKOTAAN,TOTAL,2019.0,1291355.0,Sangat Tinggi,0
sulawesi_selatan,PERKOTAAN,TOTAL,2020.0,1326239.499999999,Sangat Tinggi,0
sulawesi_selatan,PERKOTAAN,TOTAL,2021.0,1326239.499999999,Sangat Tinggi,0
sulawesi_selatan,PERKOTAAN,TOTAL,2022.0,1326239.499999999,Sangat Tinggi,0
sulawesi_selatan,PERDESAANPERKOTAAN,MAKANAN,2011.0,260240.0,Rendah,2
sulawesi_selatan,PERDESAANPERKOTAAN,MAKANAN,2012.0,286410.0,Rendah,2
sulawesi_selatan,PERDESAANPERKOTAAN,MAKANAN,2013.0,302903.0,Rendah,2
sulawesi_selatan,PERDESAANPERKOTAAN,MAKANAN,2014.0,330220.0,Rendah,2
sulawesi_selatan,PERDESAANPERKOTAAN,MAKANAN,2015.0,359187.0,Sedang,1
sulawesi_selatan,PERDESAANPERKOTAAN,MAKANAN,2016.0,407389.0,Sedang,1
sulawesi_selatan,PERDESAANPERKOTAAN,MAKANAN,2017.0,450618.0,Sedang,1
sulawesi_selatan,PERDESAANPERKOTAAN,MAKANAN,2018.0,495464.0,Sedang,1
sulawesi_selatan,PERDESAANPERKOTAAN,MAKANAN,2019.0,487933.0,Sedang,1
sulawesi_selatan,PERDESAANPERKOTAAN,MAKANAN,2020.0,516183.0,Sedang,1
sulawesi_selatan,PERDESAANPERKOTAAN,MAKANAN,2021.0,533482.0,Tinggi,1
sulawesi_selatan,PERDESAANPERKOTAAN,MAKANAN,2022.0,566223.0,Tinggi,1
sulawesi_selatan,PERDESAANPERKOTAAN,NONMAKANAN,2011.0,246083.00000000006,Rendah,2
sulawesi_selatan,PERDESAANPERKOTAAN,NONMAKANAN,2012.0,266914.0,Rendah,2
sulawesi_selatan,PERDESAANPERKOTAAN,NONMAKANAN,2013.0,296559.0,Rendah,2
sulawesi_selatan,PERDESAANPERKOTAAN,NONMAKANAN,2014.0,314078.0,Rendah,2
sulawesi_selatan,PERDESAANPERKOTAAN,NONMAKANAN,2015.0,387580.0,Sedang,1
sulawesi_selatan,PERDESAANPERKOTAAN,NONMAKANAN,2016.0,452140.0,Sedang,1
sulawesi_selatan,PERDESAANPERKOTAAN,NONMAKANAN,2017.0,477290.0,Sedang,1
sulawesi_selatan,PERDESAANPERKOTAAN,NONMAKANAN,2018.0,520779.0,Sedang,1
sulawesi_selatan,PERDESAANPERKOTAAN,NONMAKANAN,2019.0,534484.0,Tinggi,1
sulawesi_selatan,PERDESAANPERKOTAAN,NONMAKANAN,2020.0,541681.0,Tinggi,1
sulawesi_selatan,PERDESAANPERKOTAAN,NONMAKANAN,2021.0,570614.0,Tinggi,1
sulawesi_selatan,PERDESAANPERKOTAAN,NONMAKANAN,2022.0,576387.0,Tinggi,1
sulawesi_selatan,PERDESAANPERKOTAAN,TOTAL,2011.0,506323.0,Sedang,2
sulawesi_selatan,PERDESAANPERKOTAAN,TOTAL,2012.0,553324.0,Tinggi,2
sulawesi_selatan,PERDESAANPERKOTAAN,TOTAL,2013.0,599462.0,Tinggi,2
sulawesi_selatan,PERDESAANPERKOTAAN,TOTAL,2014.0,644298.0,Tinggi,1
sulawesi_selatan,PERDESAANPERKOTAAN,TOTAL,2015.0,746767.0,Tinggi,1
sulawesi_selatan,PERDESAANPERKOTAAN,TOTAL,2016.0,859529.0,Sangat Tinggi,1
sulawesi_selatan,PERDESAANPERKOTAAN,TOTAL,2017.0,927908.0,Sangat Tinggi,0
sulawesi_selatan,PERDESAANPERKOTAAN,TOTAL,2018.0,1016243.0,Sangat Tinggi,0
sulawesi_selatan,PERDESAANPERKOTAAN,TOTAL,2019.0,1022418.0,Sangat Tinggi,0
sulawesi_selatan,PERDESAANPERKOTAAN,TOTAL,2020.0,1057864.0,Sangat Tinggi,0
sulawesi_selatan,PERDESAANPERKOTAAN,TOTAL,2021.0,1104096.0,Sangat Tinggi,0
